File ID,File Name,Data Category,Data Type,Project ID,Case ID,Sample ID,Sample Type
90d853fe-24e3-4851-b63c-61f2b5bfc6f5,301fe08e-bffe-4f01-9e80-12f61f830cac.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-A45P,TCGA-CV-A45P-01A,Primary Tumor
b12a843b-f0a5-45a1-b2e6-10bb483520fa,31ed3ca5-bfa9-41ce-819f-18ace1a62099.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-7238,TCGA-CV-7238-01A,Primary Tumor
e03f539a-755f-4a3c-8bd0-9e6ab14075db,df97ae9d-2d8d-4c34-bf37-dcff1530ed85.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CX-A4AQ,TCGA-CX-A4AQ-01A,Primary Tumor
b172bbdf-0bb3-479a-8b8b-0e3ee9243741,015e2a71-09d9-4929-a316-f00cdf7f7846.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-BB-4227,TCGA-BB-4227-01A,Primary Tumor
dd892b18-19a4-4fd9-a82e-fa798ae8a578,84fbe27a-a8b8-4610-afdd-7ebf05d2ef76.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-MT-A67A,TCGA-MT-A67A-01A,Primary Tumor
2fe70177-2857-4878-b911-c25c779b3aeb,64508d1c-7078-42e5-a5cb-1bb234b17f7c.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-7416,TCGA-CV-7416-01A,Primary Tumor
c516e01c-02fb-494e-bded-ea40208fab35,215c61da-68bf-4780-ad62-07bcb5ea10b7.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-UF-A71B,TCGA-UF-A71B-01A,Primary Tumor
83751068-769e-44e0-9f9a-f6842bcdda4f,029e3d06-38b8-425c-8e4b-27b72cf71afd.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-6935,TCGA-CV-6935-01A,Primary Tumor
719f98c4-956f-4293-ae51-df32ebb1874e,e5979bfb-70b7-4ac4-a4a0-0c045576e36d.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-7437,TCGA-CV-7437-01A,Primary Tumor
ec0f71d3-3f56-4c6c-ab26-d2a0ce4147ba,69db8343-c230-4b1b-b501-ccbf5f2d3302.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-QK-A6II,TCGA-QK-A6II-01A,Primary Tumor
8f399945-4a15-4da7-89c6-d0a62efc287a,d2ab2dec-bb50-4eed-a492-dbce71b03440.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CR-6480,TCGA-CR-6480-01A,Primary Tumor
1879a172-ec6d-45de-a93f-20341ab6a9a6,ea4e9acf-3061-40e2-81f9-1274f2a24da3.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-T2-A6WX,TCGA-T2-A6WX-01A,Primary Tumor
76a1a5ce-cef9-4038-8848-17c5290c6aa8,5845a5be-e598-4b7e-8abb-960620c2b47b.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CN-6997,TCGA-CN-6997-01A,Primary Tumor
5471499e-ec94-4f55-bad5-fe76a7b2cab4,2be3f783-b3cb-4074-b565-d941158f0ff6.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-D6-6823,TCGA-D6-6823-01A,Primary Tumor
935ea020-cd16-4758-aa65-9ea48a3599c0,589eb5fb-5c11-4e4d-80a3-30108d277de4.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-7242,TCGA-CV-7242-01A,Primary Tumor
7aa88945-62ab-4009-ac76-03791714de1f,9a525083-f319-424f-814a-a019ecd8fac0.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-7423,TCGA-CV-7423-11A,Solid Tissue Normal
12a3946f-fdd9-4893-bd0a-b43ba2b33223,2e9b4dbe-a6b9-4afa-9575-88cf9796fec4.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-T2-A6X0,TCGA-T2-A6X0-01A,Primary Tumor
e4c802e6-a634-4827-9ba6-6a7e3c63530e,b5350dd7-4f8e-4043-9957-c7726825f48f.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-5442,TCGA-CV-5442-01A,Primary Tumor
a5d64efd-3aed-40ab-b9d7-e28456ca5ec5,a56fd480-01e5-4d43-a38d-4bb89cc559b5.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-H7-A6C4,TCGA-H7-A6C4-11A,Solid Tissue Normal
6b13b8c7-087d-432d-a6d6-1ac7b17e3d3b,5959921c-0711-473c-85ea-6cf4ed0fb77f.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-F7-A61S,TCGA-F7-A61S-01A,Primary Tumor
32370393-87f2-4893-81b0-e848b52cb7fc,fe64380e-cb97-4681-b6a0-31892140617a.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-7090,TCGA-CV-7090-01A,Primary Tumor
0cc03ca6-5f87-4b22-85e8-89473c90a014,2e38e59d-1c4e-4509-9afd-9dd94d8ab22a.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-7097,TCGA-CV-7097-11A,Solid Tissue Normal
0e9caa9a-01b7-4821-af80-8fc41eb37a90,332578e8-f23f-48f3-912f-afedc27dcc6e.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-7410,TCGA-CV-7410-01A,Primary Tumor
c469cdf1-4ff3-493a-bf45-1a0075b928f5,23e18feb-ec4e-40f4-97bb-7567af02c1e4.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CR-7391,TCGA-CR-7391-01A,Primary Tumor
c1ccfa0c-cdec-46f5-9ce7-dea2fe0d9478,fc834315-fe57-487f-8974-cb7e24c32b8d.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-BA-A6DI,TCGA-BA-A6DI-01A,Primary Tumor
6a297455-8318-4690-b546-e1fe90479069,efff99d3-d09e-4a5b-ba7f-ce215aba57a3.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-IQ-7630,TCGA-IQ-7630-01A,Primary Tumor
885ee553-00f9-4ee8-8afd-e623c4e9c551,8e8015bc-ba25-4932-a8ac-e1ae1329d296.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-UF-A7JV,TCGA-UF-A7JV-01A,Primary Tumor
93e19a20-1f61-4b04-9607-48ab20f50594,f5cdc287-7046-4dfe-af4c-ae7363aa84c6.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CN-4733,TCGA-CN-4733-01A,Primary Tumor
e9c622cf-2748-4bfd-8cc3-b97dcf88201f,c1317d94-8e44-4426-9185-c0af48d12447.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-7180,TCGA-CV-7180-01A,Primary Tumor
466b6599-6f70-4c45-8d20-a085c2fa1f62,803573c7-a2d3-4564-909a-09d3337ead89.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-QK-A8ZA,TCGA-QK-A8ZA-01A,Primary Tumor
986bef9a-7ca4-44f3-ad68-4e8fa5c47506,b35a4476-08e9-4b37-851c-d1534521cef4.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CR-5250,TCGA-CR-5250-01A,Primary Tumor
b1b5405a-a5f2-42d6-a976-eb31b1a4a357,59ae8c74-f68d-45ce-87e5-30d0846f6eae.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-TN-A7HJ,TCGA-TN-A7HJ-01A,Primary Tumor
350541ef-281f-49b8-97e7-6504de5a2c55,cdf70ab5-380d-406c-a268-242754315005.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CN-A6V6,TCGA-CN-A6V6-01A,Primary Tumor
24e6afde-036f-4377-95d9-b5b7c487c54e,7443d139-e791-41d1-bdd1-b376f684890a.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CR-6492,TCGA-CR-6492-01A,Primary Tumor
7e9c8c46-ac55-4b19-8fb0-2860335d597e,18138f51-7891-44a0-bfb2-ba25ae088cfb.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CQ-5334,TCGA-CQ-5334-01A,Primary Tumor
caf29d35-bd80-40af-bf55-ccef3d742b83,1c5cc140-7ab2-4596-9a16-e136f1379bc9.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-P3-A6T8,TCGA-P3-A6T8-01A,Primary Tumor
88ab5d11-8ebf-4778-97ad-eca52a1b03f3,7d93c086-f38d-4a18-b906-c607647d8e54.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-A465,TCGA-CV-A465-01A,Primary Tumor
8b8d7057-6102-4ddc-a4de-3410b7f61776,048858d3-8f36-4f4d-b4cc-7c0cd65634b2.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-P3-A6T3,TCGA-P3-A6T3-01A,Primary Tumor
327f3dc4-9d21-497a-ada9-e60f41fcc3d2,5b7fe07d-e845-4a26-b9c1-3f925118f127.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-HD-A4C1,TCGA-HD-A4C1-01A,Primary Tumor
1a57837a-e001-4110-b7df-e46d7a8c6618,bc0af74a-3ec1-4392-ba31-82de4318a815.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CN-6992,TCGA-CN-6992-01A,Primary Tumor
377607ab-ca95-4f26-845b-deaa701e2fca,d3e8d2dd-b46e-493a-9d95-672447efd04f.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CN-5369,TCGA-CN-5369-01A,Primary Tumor
9d64245e-eeeb-45bf-855b-1a7d3e885324,9b874579-0d12-425f-ba47-a0b52f752cb0.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-5977,TCGA-CV-5977-01A,Primary Tumor
64461e60-229e-46a2-ac6e-ff1429c6e380,0d5105ae-0b7e-4477-a822-cc20ba9423fa.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-F7-A61W,TCGA-F7-A61W-01A,Primary Tumor
1295381d-92d1-477f-adb0-a300acfa4daf,26b7907d-dec3-4517-b98f-27189c54e3c3.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-6951,TCGA-CV-6951-01A,Primary Tumor
d1da897a-5b64-4154-a2dd-744e98fcca3d,ed7ec605-bddd-4838-8842-55bac2a35395.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-UF-A71E,TCGA-UF-A71E-01A,Primary Tumor
d4a60135-8262-4044-86f5-f7194f930186,5dc1623d-d048-4d85-b118-55a5226ede95.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CN-A497,TCGA-CN-A497-01A,Primary Tumor
a653cebc-947d-4625-9fc6-79a7a9822e28,3eca4bbb-7fca-4ffa-9ebf-044bee4fe341.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-BA-A6DJ,TCGA-BA-A6DJ-01A,Primary Tumor
955abd1e-c7ce-4a24-94cd-73c2cef97ef8,817d8462-672b-4373-a453-79cdd7498725.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CR-6493,TCGA-CR-6493-01A,Primary Tumor
16219c4e-54dc-4888-ad88-6d95b0269bde,5984a42d-b905-4011-9192-0a5ecb1f3d55.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-6937,TCGA-CV-6937-01A,Primary Tumor
322a37e0-d227-4c9c-899e-c26dd32af409,532c3405-f2f4-4fb7-b1cb-b0bc2d1e31cf.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-MT-A67D,TCGA-MT-A67D-01A,Primary Tumor
afd951c2-73c2-48f0-a6fb-3b0d55bb3f42,0a4745c3-1664-4d5a-af3a-ac7731dafdf5.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CQ-7068,TCGA-CQ-7068-01A,Primary Tumor
94a502a3-22ba-40bc-8e5e-22cf5c7ad923,8140a62f-2ca0-4030-b93a-d1f5a974037c.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CR-6472,TCGA-CR-6472-01A,Primary Tumor
8e6411b1-8f9b-4ee5-a320-922be52a2748,4dab062b-5119-4e8a-a9bf-f2cfa2e6a6d6.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CQ-5329,TCGA-CQ-5329-01A,Primary Tumor
854a49d6-78a3-4aa9-a7b7-1f855d70927c,930ebb9a-d97d-4592-a833-b29566065c52.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-6938,TCGA-CV-6938-11A,Solid Tissue Normal
5df9759b-47cc-44a2-bd25-0cd8ea29340c,4596bf99-aedb-40cf-8e98-ec3b953897f0.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CQ-5325,TCGA-CQ-5325-01A,Primary Tumor
d5d5eccc-2467-4c8a-b93a-f0465772c1b1,a9a869a7-cf10-4b94-9b04-d98a8d49b880.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-P3-A6T4,TCGA-P3-A6T4-01A,Primary Tumor
ce8a68b9-e648-4482-8f34-e8caf85b66a3,06dc3b74-4514-4f97-b6a0-28b0ecca2262.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-IQ-A61J,TCGA-IQ-A61J-01A,Primary Tumor
60116c36-d1e9-4f98-b80a-5d1305592fef,5c6604b8-7256-4957-9193-5b42a162226e.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-BA-A6DB,TCGA-BA-A6DB-01A,Primary Tumor
581c46bb-2b8b-4b0f-aaf9-792e696757cf,c246ad49-e7fe-4e6c-8506-899bd081ea66.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CQ-6221,TCGA-CQ-6221-01A,Primary Tumor
9333ebe0-936a-45b3-b5f2-03e5441f8183,418dd9f0-a87c-402e-8101-2c769e383cc5.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-D6-6515,TCGA-D6-6515-01A,Primary Tumor
48b181f5-03ad-41be-b716-a79b9d61c88f,fef14828-2f36-46f1-a1a9-1f2fc4389a35.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CR-7365,TCGA-CR-7365-01A,Primary Tumor
d336787b-6777-45ae-9b69-285f4f7c1ed4,527c232e-f9c6-43b3-baf4-d8dc1bc82f38.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-BA-5558,TCGA-BA-5558-01A,Primary Tumor
db1e047f-8a18-4a9b-bac4-bb4d099246eb,ef4c294b-b29c-4c00-996c-26195febad00.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-F7-A50G,TCGA-F7-A50G-01A,Primary Tumor
11ba8ef6-f9e9-4ed3-8bef-8963bac90e65,abb7069d-2ead-4970-80e7-178fa8b4bb88.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CQ-6224,TCGA-CQ-6224-01A,Primary Tumor
1423b8fd-9d7d-4f51-90e5-57b2e04eab0b,7b04ca78-2e74-4443-a005-66fe8dadad0d.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-UF-A719,TCGA-UF-A719-01A,Primary Tumor
0b1b7915-4158-4470-b1ae-e181a478fe95,d343cdfd-2955-485a-a47f-ca2f2401056e.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CQ-A4CI,TCGA-CQ-A4CI-01A,Primary Tumor
00ebf1d3-7a4d-419e-a9ef-123f2c12f20c,0d56836d-6eb4-4736-9ad0-3c1139302043.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-A6JN,TCGA-CV-A6JN-01A,Primary Tumor
a00b5f69-6dea-42b0-9922-cd1175c9efa7,2db41cdd-610f-405d-832b-08ce67c15149.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-T3-A92N,TCGA-T3-A92N-01A,Primary Tumor
8bcb074b-2e3c-4ea4-a5a7-d3037c3c7d92,e5d2d3c9-5d34-4c98-b810-97795cd1c9b1.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-7438,TCGA-CV-7438-11A,Solid Tissue Normal
39450753-066d-4aaf-a1a3-421382c7f301,1b84c10b-9ac6-4c45-b122-442bbe10e4da.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-BA-A6DL,TCGA-BA-A6DL-01A,Primary Tumor
eb5863a1-dd3f-48ce-b038-9dcc9dabb14c,42e721af-8416-4866-a790-81449723669d.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-P3-A6T2,TCGA-P3-A6T2-01A,Primary Tumor
849f318c-857e-4129-9c3c-fb0255a07d6e,8c01aad8-d3bc-4fe9-a45d-726e6dd8e7a6.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-D6-A74Q,TCGA-D6-A74Q-01A,Primary Tumor
a7d36c99-079e-412b-89d5-d4e41f16cba6,51988c9c-bf24-4706-ac30-c29986819d82.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CQ-A4CA,TCGA-CQ-A4CA-01A,Primary Tumor
dc5de3da-4e78-425b-a6c6-4a5ff74dbbd4,e263f4f6-f6ed-444e-8d91-4aed04ca2bf3.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CN-4725,TCGA-CN-4725-01A,Primary Tumor
11ba4e7b-f48f-471e-96b0-356de84421a3,a85d707e-2694-49e0-a18c-75e560ea6015.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-QK-A8Z8,TCGA-QK-A8Z8-01A,Primary Tumor
ad991f8b-fa17-47be-8c5f-27d2bfcaa869,e30f0507-8a6b-438f-b800-52b0a842f132.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-7253,TCGA-CV-7253-01A,Primary Tumor
ecaf2d04-7c8a-480a-9c59-6234775b1518,ba7dd3b3-a31a-40f8-a714-9148b5d03725.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CR-7367,TCGA-CR-7367-01A,Primary Tumor
a7857b6f-0344-4ead-959a-eb9c4ab62041,ac00379a-61d0-4c1c-b314-a7773bde1458.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-HD-A6I0,TCGA-HD-A6I0-11A,Solid Tissue Normal
5484cdfd-9179-40dd-99a8-2f329de33d54,211f4551-8720-4f0d-9c59-88108fcc037f.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-HD-8635,TCGA-HD-8635-01A,Primary Tumor
71faa12b-18f4-4e71-9f22-6285ea86d24a,5d539786-a2db-425b-b969-212cb774821e.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CQ-6220,TCGA-CQ-6220-01A,Primary Tumor
81f4a483-030a-42ed-9ab1-43939ab9f4e5,d8513518-7dc4-4098-bbfd-ccf400239a83.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-IQ-A61O,TCGA-IQ-A61O-01A,Primary Tumor
abc3e9b9-b517-456b-b36f-f1bfee14372c,ced80119-5605-4250-9ebc-971878c36dc9.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-BA-4076,TCGA-BA-4076-01A,Primary Tumor
ef39d33e-ad4d-404c-9171-c74aa091fdc2,b6366ad5-3113-4af4-abf4-7ba34020f8a2.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-BA-6872,TCGA-BA-6872-01A,Primary Tumor
bc7d6f73-f422-4e71-9e98-9996e48672c8,2cb8c5ce-063c-47dd-aae4-a56e1e11cef3.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-7245,TCGA-CV-7245-11A,Solid Tissue Normal
cdd28736-994d-455b-9708-5dcfffae3841,029e64ca-6652-4234-9724-3d6c3fd88771.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CN-5366,TCGA-CN-5366-01A,Primary Tumor
26d664e1-b7ad-428a-8e92-c882ca9e04af,f44db4b4-9b79-41ce-a63a-d4aaa0d378e2.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-5441,TCGA-CV-5441-01A,Primary Tumor
d4fcca8b-00c0-4ade-be9c-4a55e8ec1bdf,d197f2fe-a79a-4d52-97ae-ce5259031899.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-P3-A6T5,TCGA-P3-A6T5-01A,Primary Tumor
b119ec03-fbb9-4615-aeec-2b3781255296,53c76059-c27b-4e24-b823-0037521c63f1.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CN-6020,TCGA-CN-6020-01A,Primary Tumor
1c9bf380-e9ad-4dbc-9c0d-9ce8171a621c,69d1abd5-756b-4a19-bf2a-dd02ff73d713.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CR-7364,TCGA-CR-7364-01A,Primary Tumor
1eb896c0-48ab-4006-888b-68536812420b,e1185f5a-363a-4001-9ffa-6355a4e915cc.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-6950,TCGA-CV-6950-01A,Primary Tumor
bcaf7991-a1c8-41aa-8d06-fb0dd854fcbd,6b7a43cb-ff8f-4a5d-a6fe-61eec2f789a4.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-5435,TCGA-CV-5435-01A,Primary Tumor
bf04c468-75be-42ce-bf76-a0e803a67ee9,dbdfb689-e51f-48a6-bcbd-4bd5ee980ceb.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-6960,TCGA-CV-6960-01A,Primary Tumor
aaf0aa0c-bcc1-49d8-8a35-4fcd3765d358,8f5f37e2-ddf4-45bf-a77a-e5883cc87707.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CR-7383,TCGA-CR-7383-01A,Primary Tumor
b9cc17cf-2455-4ea0-8f14-df926a3c62de,93084e1b-a6dd-4148-a251-2bb6bae40ddc.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-H7-A76A,TCGA-H7-A76A-01A,Primary Tumor
d4811fef-f065-4918-a29a-49b906e8efea,19e1f123-a36f-4580-a255-35b95ac0a7df.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-KU-A6H7,TCGA-KU-A6H7-01A,Primary Tumor
20011c2e-2a56-47aa-9ee0-2ec2a283901f,1e08c82a-70bc-4a09-bdb0-f9248b581dbc.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-D6-8569,TCGA-D6-8569-01A,Primary Tumor
26c0d0ec-0ffb-42c2-8181-0a8e25df9c02,381c09f9-91fd-461c-b235-83038b356f28.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-H7-A6C5,TCGA-H7-A6C5-11A,Solid Tissue Normal
d0bb3d1c-59f2-42e1-a34b-64621a52d0fd,138c0189-8cfb-4b61-9757-4021594f5307.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-WA-A7GZ,TCGA-WA-A7GZ-11A,Solid Tissue Normal
dcfad7ea-0547-442b-a980-d6efd3f663fd,8483eeab-fb92-4597-992a-20a4dabc3712.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-HD-A6HZ,TCGA-HD-A6HZ-11A,Solid Tissue Normal
c3ae2486-71c6-4304-9a63-84e8a0f86ed2,bef39330-3d03-4355-85f2-74c454d32850.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-QK-AA3K,TCGA-QK-AA3K-01A,Primary Tumor
33c33c84-6e62-4ad9-8892-292cdbd2dea6,c5d86cae-cf78-4831-a5f4-bbfce5f496ee.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-D6-6517,TCGA-D6-6517-01A,Primary Tumor
cf45a8b6-5241-489e-9150-a9391e40fb62,349dfe75-cde2-43b6-a84b-1cbfd596c402.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CN-5356,TCGA-CN-5356-01A,Primary Tumor
1d586525-c3f5-4a5f-b1bd-4b82430d7a4a,55533823-eb81-4c6b-b6ab-163dccf7e39b.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CR-7382,TCGA-CR-7382-01A,Primary Tumor
4beb611d-333a-4f27-8863-1db913727ae7,3190aab1-a5bb-45c2-8d22-713302781ada.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-CV-7102,TCGA-CV-7102-01A,Primary Tumor
dc356273-8361-4ca6-8966-0589b49703a5,b4a4cc9a-5053-4968-a54e-be08e53ce2e1.FPKM.txt.gz,Transcriptome Profiling,Gene Expression Quantification,TCGA-HNSC,TCGA-D6-A4ZB,TCGA-D6-A4ZB-01A,Primary Tumor
